last_name,BB,HR,HP,FC,id,first_name,ROE,PA,TB,IBB,AB,D,H,K,team,S,T,SLG,OBP,OPS,SH,Year,AVG,SF
Villegas,0,0,0,0,villi001,Ismael,0,1,0,0,1,0,0,0,ATL,0,0,0.0,0.0,0.0,0,2000,0.0,0
Williams,0,1,1,0,willg002,George,1,17,6,0,16,0,3,4,SDN,2,0,0.375,0.235,0.61,0,2000,0.188,0
Velandia,2,0,1,0,velaj001,Jorge,1,34,4,0,31,1,3,8,OAK,2,0,0.129,0.176,0.305,0,2000,0.097,0
Jarvis,2,0,1,0,jarvk001,Kevin,0,43,4,0,40,1,3,11,COL,2,0,0.1,0.14,0.24,3,2000,0.075,0
Grace,95,11,6,0,gracm001,Mark,3,629,219,11,520,41,143,26,CHN,90,1,0.421,0.388,0.809,2,2000,0.275,8
Bennett,13,2,2,0,benng001,Gary,0,88,29,0,73,5,18,14,PHI,11,0,0.397,0.375,0.772,0,2000,0.247,0
Glaus,112,47,2,0,glaut001,Troy,6,675,340,6,560,37,160,159,ANA,75,1,0.607,0.406,1.013,0,2000,0.286,1
Williamson,2,0,0,0,wills002,Scott,0,26,1,0,24,0,1,8,CIN,1,0,0.042,0.115,0.157,4,2000,0.042,0
Clemens,0,0,0,0,clemr001,Roger,0,3,0,0,3,0,0,1,NYA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Santana,0,0,0,0,santj001,Julio,0,7,0,0,7,0,0,4,MON,0,0,0.0,0.0,0.0,0,2000,0.0,0
Santana,0,0,0,0,santj003,Johan,0,1,0,0,1,0,0,0,MIN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Schoeneweis,0,0,0,0,schos001,Scott,0,3,1,0,3,0,1,0,ANA,1,0,0.333,0.333,0.666,0,2000,0.333,0
Coquillette,7,1,0,0,coqut001,Trace,0,67,19,0,59,4,12,18,MON,7,0,0.322,0.284,0.606,0,2000,0.203,1
Leskanic,0,0,0,0,leskc001,Curtis,0,2,0,0,2,0,0,2,MIL,0,0,0.0,0.0,0.0,0,2000,0.0,0
Roberts,0,0,0,0,robeg001,Grant,0,2,0,0,2,0,0,0,NYN,0,0,0.0,0.0,0.0,1,2000,0.0,0
Crede,0,0,0,0,credj001,Joe,0,16,6,0,15,1,5,3,CHA,4,0,0.4,0.312,0.712,0,2000,0.333,1
Hatteberg,38,8,0,0,hatts001,Scott,3,273,100,3,233,15,61,38,BOS,38,0,0.429,0.363,0.792,1,2000,0.262,2
Reames,0,0,0,0,reamb001,Britt,1,14,2,0,14,0,2,2,SLN,2,0,0.143,0.143,0.286,1,2000,0.143,0
Snyder,2,0,1,0,snydj001,John,0,43,4,0,40,1,3,7,MIL,2,0,0.1,0.14,0.24,1,2000,0.075,0
Wagner,0,0,0,0,wagnb001,Billy,0,2,0,0,2,0,0,2,HOU,0,0,0.0,0.0,0.0,0,2000,0.0,0
Walker,0,0,0,0,walkk001,Kevin,0,4,1,0,4,0,1,1,SDN,1,0,0.25,0.25,0.5,0,2000,0.25,0
Rodriguez,35,20,4,0,rodrh001,Henry,1,408,177,2,366,21,94,95,FLO,52,1,0.484,0.326,0.81,0,2000,0.257,3
Zuleta,2,3,3,0,zulej001,Julio,0,73,37,0,68,8,20,19,CHN,9,0,0.544,0.342,0.886,0,2000,0.294,0
Lieber,2,0,0,0,liebj001,Jon,0,104,22,0,102,4,18,28,CHN,14,0,0.216,0.192,0.408,10,2000,0.176,0
Howard,7,6,1,0,howat001,Thomas,2,140,52,0,132,4,28,33,SLN,17,1,0.394,0.257,0.651,0,2000,0.212,0
Clark,0,0,0,0,clarb003,Brady,0,11,4,0,11,1,3,2,CIN,2,0,0.364,0.273,0.637,0,2000,0.273,0
Ventura,75,24,2,0,ventr001,Robin,6,554,206,12,473,23,109,89,NYN,61,1,0.436,0.336,0.772,1,2000,0.23,4
Morales,0,0,0,0,moraw001,Willie,0,11,4,0,11,1,3,3,BAL,2,0,0.364,0.273,0.637,0,2000,0.273,0
Sutton,5,1,0,0,suttl001,Larry,0,35,11,0,28,0,8,6,SLN,7,0,0.393,0.371,0.764,1,2000,0.286,2
Mondesi,31,24,3,0,mondr002,Raul,5,427,203,0,390,22,105,72,TOR,57,2,0.521,0.326,0.847,0,2000,0.269,3
Looper,0,0,0,0,loopb001,Braden,0,2,0,0,2,0,0,2,FLO,0,0,0.0,0.0,0.0,0,2000,0.0,0
Cubillan,0,0,0,0,cubid001,Darwin,0,1,0,0,1,0,0,0,TOR,0,0,0.0,0.0,0.0,0,2000,0.0,0
Johnson,3,4,0,0,johnb002,Brian,0,132,44,0,127,6,26,26,KCA,16,0,0.346,0.22,0.566,1,2000,0.205,2
Hershiser,0,0,0,0,herso001,Orel,0,7,0,0,7,0,0,2,LAN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Tejada,66,30,4,0,tejam001,Miguel,10,684,291,6,612,32,167,101,OAK,104,1,0.475,0.346,0.821,2,2000,0.273,2
Rios,31,10,0,0,riosa001,Armando,0,272,117,4,237,15,62,41,SFN,32,5,0.494,0.342,0.836,1,2000,0.262,4
Charles,0,0,0,0,charf001,Frank,0,7,4,0,7,1,3,2,HOU,2,0,0.571,0.429,1.0,0,2000,0.429,0
Bagwell,105,47,15,0,bagwj001,Jeff,7,720,363,11,593,37,183,112,HOU,98,1,0.612,0.421,1.033,0,2000,0.309,7
Garcia,2,0,0,0,garcj001,Jesse,1,19,1,0,17,0,1,2,BAL,1,0,0.059,0.158,0.217,0,2000,0.059,0
Hermanson,2,0,0,0,hermd001,Dustin,1,73,10,0,71,2,8,21,MON,6,0,0.141,0.137,0.278,8,2000,0.113,0
Sprague,25,12,3,0,sprae001,Ed,1,300,117,2,270,16,65,58,SDN,37,0,0.433,0.31,0.743,0,2000,0.241,2
Gagne,0,0,0,0,gagne001,Eric,1,40,4,0,40,0,4,5,LAN,4,0,0.1,0.1,0.2,6,2000,0.1,0
Gooden,0,0,0,0,goodd001,Dwight,0,3,0,0,3,0,0,1,TBA,0,0,0.0,0.0,0.0,0,2000,0.0,0
White,9,4,1,0,whitd001,Devon,9,168,61,0,158,5,42,30,LAN,32,1,0.386,0.31,0.696,0,2000,0.266,0
Wells,0,0,0,0,wellk001,Kip,0,2,0,0,2,0,0,2,CHA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Kline,0,0,0,0,klins002,Steve,0,2,0,0,2,0,0,1,MON,0,0,0.0,0.0,0.0,0,2000,0.0,0
Luebbers,0,0,0,0,luebl001,Larry,0,2,0,0,1,0,0,0,CIN,0,0,0.0,0.0,0.0,0,2000,0.0,1
Helling,0,0,0,0,hellr001,Rick,0,5,0,0,5,0,0,2,TEX,0,0,0.0,0.0,0.0,0,2000,0.0,0
Williams,0,0,0,0,willm006,Matt T.,0,1,0,0,1,0,0,1,MIL,0,0,0.0,0.0,0.0,0,2000,0.0,0
Lampkin,9,7,3,0,lampt001,Tom,3,119,55,1,105,6,26,17,SEA,12,1,0.524,0.319,0.843,0,2000,0.248,2
Adams,0,0,0,0,adamt001,Terry,0,4,0,0,4,0,0,1,LAN,0,0,0.0,0.0,0.0,1,2000,0.0,0
Ojeda,10,2,0,0,ojeda001,Augie,1,91,28,1,80,3,17,9,CHN,11,1,0.35,0.297,0.647,1,2000,0.212,1
Brock,0,1,0,0,brocc001,Chris,0,13,6,0,13,1,2,2,PHI,0,0,0.462,0.154,0.616,2,2000,0.154,0
Hubbard,0,0,0,0,hubbm001,Mike,0,1,0,0,1,0,0,1,ATL,0,0,0.0,0.0,0.0,0,2000,0.0,0
Davis,36,6,1,0,davie001,Eric,4,295,109,0,256,14,77,60,SLN,57,0,0.426,0.386,0.812,0,2000,0.301,2
Graves,1,1,0,0,gravd001,Danny,0,3,4,0,2,0,1,0,CIN,0,0,2.0,0.667,2.667,0,2000,0.5,0
Lee,38,24,3,0,lee-c001,Carlos,7,625,277,1,579,29,172,94,CHA,117,2,0.478,0.341,0.819,1,2000,0.297,5
Batista,1,0,0,0,batim001,Miguel,0,5,0,0,4,0,0,3,MON,0,0,0.0,0.2,0.2,0,2000,0.0,0
Seguignol,9,10,3,0,seguf001,Fernando,1,176,83,0,163,8,45,46,MON,27,0,0.509,0.324,0.833,0,2000,0.276,1
Byrnes,0,0,1,0,byrne001,Eric,0,11,3,0,10,0,3,1,OAK,3,0,0.3,0.364,0.664,0,2000,0.3,0
Maddux,0,0,0,0,maddm002,Mike,0,1,0,0,1,0,0,1,HOU,0,0,0.0,0.0,0.0,0,2000,0.0,0
Owens,45,6,4,0,owene001,Eric,11,638,222,4,585,19,171,61,SDN,139,7,0.379,0.345,0.724,0,2000,0.292,4
Alou,52,30,2,0,aloum001,Moises,7,525,283,4,462,28,161,44,HOU,101,2,0.613,0.41,1.023,0,2000,0.348,9
Nelson,0,0,0,0,nelsj001,Jeff,0,1,0,0,1,0,0,0,NYA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Lopez,0,0,0,0,loper001,Rodrigo,0,9,1,0,9,0,1,4,SDN,1,0,0.111,0.111,0.222,0,2000,0.111,0
Rolison,1,0,0,0,rolin001,Nathan,0,18,1,0,15,0,1,4,FLO,1,0,0.067,0.111,0.178,0,2000,0.067,2
Ward,15,20,0,0,wardd002,Daryle,0,281,142,2,264,10,68,59,HOU,36,2,0.538,0.295,0.833,0,2000,0.258,2
DeHaan,5,2,0,0,dehak001,Kory,2,111,34,0,105,7,21,38,SDN,12,0,0.324,0.234,0.558,1,2000,0.2,1
Castillo,21,1,0,0,casta001,Alberto,4,216,49,0,192,7,39,36,TOR,31,0,0.255,0.278,0.533,2,2000,0.203,3
Spradlin,0,0,0,0,spraj001,Jerry,0,1,0,0,1,0,0,1,KCA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Millar,36,14,8,0,millk005,Kevin,3,306,129,0,260,14,67,46,FLO,36,3,0.496,0.363,0.859,0,2000,0.258,2
Millwood,2,0,0,0,millk004,Kevin,2,89,9,0,87,2,7,30,ATL,5,0,0.103,0.101,0.204,14,2000,0.08,0
Huson,13,0,0,0,husoj001,Jeff,1,144,37,1,131,7,28,8,CHN,20,1,0.282,0.285,0.567,1,2000,0.214,0
Jose,2,1,0,0,josef001,Felix,0,33,10,0,30,0,7,9,NYA,6,0,0.333,0.273,0.606,0,2000,0.233,1
Guthrie,0,0,0,0,guthm001,Mark,0,1,0,0,1,0,0,0,TOR,0,0,0.0,0.0,0.0,0,2000,0.0,0
Rueter,1,0,0,0,ruetk001,Kirk,2,81,15,0,80,3,12,11,SFN,9,0,0.188,0.16,0.348,10,2000,0.15,0
Wehner,4,1,0,0,wehnj001,John,0,56,21,0,52,3,15,6,PIT,11,0,0.404,0.339,0.743,1,2000,0.288,0
Wright,0,0,0,0,wrigj002,Jaret,0,3,0,0,3,0,0,1,CLE,0,0,0.0,0.0,0.0,1,2000,0.0,0
Castro,16,2,1,0,castr002,Ramon,1,159,43,7,140,4,33,36,FLO,27,0,0.307,0.314,0.621,0,2000,0.236,2
White,33,13,4,0,whitr001,Rondell,4,394,176,0,355,26,111,75,MON,72,0,0.496,0.376,0.872,0,2000,0.313,2
Nunnally,17,2,0,0,nunnj001,Jon,0,93,27,0,75,5,14,26,NYN,6,1,0.36,0.333,0.693,0,2000,0.187,1
Widger,30,13,1,0,widgc001,Chris,1,324,128,3,292,17,68,62,SEA,36,2,0.438,0.306,0.744,0,2000,0.233,1
Downs,2,0,0,0,downs001,Scott,0,38,2,0,36,0,2,10,MON,2,0,0.056,0.105,0.161,4,2000,0.056,0
Osuna,0,0,0,0,osuna002,Antonio,0,2,0,0,2,0,0,1,LAN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Gonzalez,0,0,0,0,gonzr002,Raul,0,2,0,0,2,0,0,2,CHN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Maxwell,9,1,1,0,maxwj001,Jason,2,126,36,0,113,6,27,31,MIN,20,0,0.319,0.294,0.613,0,2000,0.239,3
Hidalgo,56,44,21,0,hidar001,Richard,4,653,355,3,567,42,175,110,HOU,86,3,0.626,0.386,1.012,0,2000,0.309,9
Milton,0,0,0,0,milte001,Eric,0,2,0,0,2,0,0,0,MIN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Thompson,3,0,0,0,thoma002,Andy,0,9,1,0,6,0,1,2,TOR,1,0,0.167,0.444,0.611,0,2000,0.167,0
Lansing,38,11,0,0,lansm001,Mike,10,551,184,2,510,18,121,72,COL,86,6,0.361,0.289,0.65,3,2000,0.237,3
Phelps,0,0,0,0,phelj001,Josh,0,1,0,0,1,0,0,1,TOR,0,0,0.0,0.0,0.0,0,2000,0.0,0
Mulder,0,0,0,0,muldm001,Mark,0,4,0,0,4,0,0,3,OAK,0,0,0.0,0.0,0.0,0,2000,0.0,0
Prieto,0,0,0,0,priea001,Ariel,0,2,0,0,2,0,0,1,OAK,0,0,0.0,0.0,0.0,0,2000,0.0,0
Kendall,79,14,15,0,kendj001,Jason,9,682,272,3,584,33,185,78,PIT,132,6,0.466,0.409,0.875,1,2000,0.317,4
Abbott,0,0,0,0,abbop001,Paul,0,7,3,0,7,1,2,1,SEA,1,0,0.429,0.286,0.715,1,2000,0.286,0
Van Poppel,0,0,0,0,vanpt001,Todd,0,13,0,0,13,0,0,4,CHN,0,0,0.0,0.0,0.0,2,2000,0.0,0
Blake,3,0,1,0,blakc001,Casey,1,22,5,0,17,2,3,7,MIN,1,0,0.294,0.318,0.612,0,2000,0.176,1
Person,3,0,0,0,persr001,Robert,1,74,10,0,70,3,7,29,PHI,4,0,0.143,0.135,0.278,8,2000,0.1,1
Redman,1,1,0,0,redmt001,Tike,0,19,10,0,18,1,6,7,PIT,4,0,0.556,0.368,0.924,0,2000,0.333,0
Guillen,18,10,13,0,guilj001,Jose,4,349,136,1,318,16,80,63,TBA,49,5,0.428,0.318,0.746,2,2000,0.252,0
Lira,0,2,0,0,liraf001,Felipe,0,23,10,0,22,0,4,13,MON,2,0,0.455,0.174,0.629,1,2000,0.182,1
Reynoso,2,0,0,0,reyna001,Armando,1,64,5,0,62,0,5,24,ARI,5,0,0.081,0.109,0.19,7,2000,0.081,0
Rolen,51,26,5,0,roles001,Scott,4,541,266,9,483,32,144,97,PHI,80,6,0.551,0.37,0.921,0,2000,0.298,2
Guzman,46,8,2,0,guzmc001,Cristian,9,700,245,1,648,25,156,100,MIN,103,20,0.378,0.291,0.669,7,2000,0.241,4
Bruske,0,0,0,0,brusj001,Jim,0,1,0,0,1,0,0,0,MIL,0,0,0.0,0.0,0.0,0,2000,0.0,0
Hall,1,1,0,0,hallt001,Toby,0,13,5,0,12,0,2,0,TBA,1,0,0.417,0.231,0.648,0,2000,0.167,0
Wilson,22,5,0,0,wilsd001,Dan,4,314,90,0,290,12,63,49,SEA,46,0,0.31,0.271,0.581,11,2000,0.217,2
Springer,0,0,0,0,sprid001,Dennis,0,4,0,0,4,0,0,3,NYN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Lofton,79,15,4,0,loftk001,Kenny,6,652,229,3,561,23,151,70,CLE,108,5,0.408,0.359,0.767,6,2000,0.269,8
Brown,2,0,2,0,browk001,Kevin,1,98,5,0,94,0,5,29,LAN,5,0,0.053,0.092,0.145,14,2000,0.053,0
Klassen,8,2,1,0,klasd001,Danny,1,89,27,0,80,3,18,24,ARI,13,0,0.338,0.303,0.641,2,2000,0.225,0
Santangelo,21,1,6,0,santf001,F.P.,1,185,35,0,156,4,28,33,LAN,23,0,0.224,0.297,0.521,6,2000,0.179,2
Brown,1,0,0,0,browk004,Kevin L.,2,18,7,0,17,3,4,5,MIL,1,0,0.412,0.278,0.69,0,2000,0.235,0
Johnson,3,0,1,0,johnr005,Randy,2,97,15,0,93,2,13,35,ARI,11,0,0.161,0.175,0.336,5,2000,0.14,0
Hyzdu,0,1,0,0,hyzda001,Adam,0,17,12,0,17,2,7,3,PIT,4,0,0.706,0.412,1.118,0,2000,0.412,0
Hernandez,41,11,6,0,hernj001,Jose,5,498,166,3,448,22,109,124,MIL,75,1,0.371,0.313,0.684,0,2000,0.243,3
Johnson,26,2,1,0,johnr006,Russ,2,267,69,0,239,8,55,40,TBA,45,0,0.289,0.307,0.596,4,2000,0.23,1
Brower,0,0,0,0,browj003,Jim,0,3,0,0,3,0,0,2,CLE,0,0,0.0,0.0,0.0,0,2000,0.0,0
Garciaparra,61,21,2,0,garcn001,Nomar,6,604,317,20,534,51,197,48,BOS,122,3,0.594,0.43,1.024,0,2000,0.369,7
Chavez,3,1,0,0,chavr001,Raul,0,48,16,2,44,2,11,6,HOU,8,0,0.364,0.292,0.656,0,2000,0.25,1
Heredia,0,0,0,0,heref001,Felix,0,2,0,0,2,0,0,1,CHN,0,0,0.0,0.0,0.0,0,2000,0.0,0
Del Toro,0,0,0,0,deltm001,Miguel,0,2,1,0,2,0,1,0,SFN,1,0,0.5,0.5,1.0,0,2000,0.5,0
Perry,24,12,9,0,perrh001,Herbert,8,455,192,1,418,30,124,74,TBA,81,1,0.459,0.345,0.804,2,2000,0.297,4
Gross,0,0,0,0,grosk002,Kip,0,1,0,0,1,0,0,0,HOU,0,0,0.0,0.0,0.0,0,2000,0.0,0
Reichert,0,0,0,0,reicd001,Dan,0,1,0,0,1,0,0,0,KCA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Lugo,37,10,4,0,lugoj001,Julio,7,468,181,0,426,22,119,92,HOU,82,5,0.425,0.342,0.767,3,2000,0.279,1
Trammell,29,10,2,0,tramb001,Bubba,4,279,112,0,246,13,65,48,TBA,40,2,0.455,0.344,0.799,0,2000,0.264,2
McGriff,91,27,0,0,mcgrf001,Fred,1,669,256,10,571,18,157,118,TBA,112,0,0.448,0.371,0.819,0,2000,0.275,7
Metcalfe,1,0,0,0,metcm001,Mike,0,13,1,0,12,0,1,2,LAN,1,0,0.083,0.154,0.237,0,2000,0.083,0
Biggio,61,8,16,0,biggc001,Craig,8,476,148,3,394,13,101,71,HOU,75,5,0.376,0.374,0.75,7,2000,0.256,5
Goodwin,68,6,1,0,goodt001,Tom,7,614,186,2,541,11,139,116,LAN,113,9,0.344,0.339,0.683,5,2000,0.257,4
Jefferies,16,2,0,0,jeffg001,Gregg,2,160,53,1,142,8,39,8,DET,29,0,0.373,0.344,0.717,0,2000,0.275,2
Wilkins,0,0,0,0,wilkm001,Marc,0,6,1,0,6,0,1,4,PIT,1,0,0.167,0.167,0.334,0,2000,0.167,0
Melhuse,3,0,0,0,melha001,Adam,1,26,6,0,23,0,4,5,LAN,3,1,0.261,0.269,0.53,0,2000,0.174,0
Jones,3,0,1,0,joneb003,Bobby J.,2,60,2,0,56,0,2,19,NYN,2,0,0.036,0.1,0.136,7,2000,0.036,0
Mays,0,0,0,0,maysj001,Joe,0,7,3,0,7,1,2,2,MIN,1,0,0.429,0.286,0.715,1,2000,0.286,0
Hernandez,0,1,0,0,herna001,Alex,1,59,18,0,59,3,12,12,PIT,8,0,0.305,0.203,0.508,0,2000,0.203,0
Williams,20,12,3,0,willm003,Matt D.,4,400,160,1,374,18,102,51,ARI,70,2,0.428,0.312,0.74,0,2000,0.273,3
Delgado,11,1,0,0,delgw001,Wilson,5,143,38,0,130,2,33,26,NYA,30,0,0.292,0.308,0.6,0,2000,0.254,2
Wise,1,0,1,0,wised001,Dewayne,0,24,3,0,22,0,3,5,TOR,3,0,0.136,0.208,0.344,0,2000,0.136,0
Jackson,62,6,3,0,jackd003,Damian,4,544,177,2,477,27,120,105,SDN,81,6,0.371,0.34,0.711,4,2000,0.252,2
Santiago,18,8,1,0,santb001,Benito,3,279,103,8,255,11,66,43,CIN,46,1,0.404,0.305,0.709,0,2000,0.259,5
Lorraine,1,0,0,0,lorra001,Andrew,1,13,1,0,12,0,1,4,CLE,1,0,0.083,0.154,0.237,2,2000,0.083,0
Witasick,1,0,0,0,witaj001,Jay,0,31,3,0,30,0,3,12,SDN,3,0,0.1,0.129,0.229,2,2000,0.1,0
Bergeron,58,5,0,0,bergp001,Peter,9,608,181,0,548,25,127,100,MON,90,7,0.33,0.304,0.634,14,2000,0.232,2
Judd,0,0,0,0,juddm001,Mike,0,3,1,0,3,0,1,0,LAN,1,0,0.333,0.333,0.666,1,2000,0.333,0
Spiers,47,3,1,0,spieb001,Bill,2,409,139,3,359,17,107,36,HOU,84,3,0.387,0.379,0.766,2,2000,0.298,2
Jenkins,33,34,15,0,jenkg001,Geoff,4,564,301,6,512,36,155,131,MIL,81,4,0.588,0.36,0.948,0,2000,0.303,4
Barker,7,2,1,0,barkg001,Glen,2,79,25,0,71,2,15,23,HOU,10,1,0.352,0.291,0.643,2,2000,0.211,0
Ochoa,24,13,3,0,ochoa001,Alex,4,279,143,3,248,21,77,27,CIN,40,3,0.577,0.373,0.95,0,2000,0.31,4
Hansen,26,8,0,0,hansd001,Dave,1,147,69,0,121,6,35,32,LAN,19,2,0.57,0.415,0.985,0,2000,0.289,0
Perry,0,0,0,0,perrc001,Chan,0,14,1,0,14,0,1,5,CLE,1,0,0.071,0.071,0.142,0,2000,0.071,0
Aybar,2,0,0,0,aybam001,Manny,0,10,0,0,8,0,0,3,FLO,0,0,0.0,0.2,0.2,1,2000,0.0,0
Benes,0,0,0,0,benea002,Alan,0,4,3,0,4,1,2,1,SLN,1,0,0.75,0.5,1.25,0,2000,0.5,0
Benes,4,1,0,0,benea001,Andy,0,66,7,0,62,0,4,19,SLN,3,0,0.113,0.121,0.234,6,2000,0.065,0
Lombard,0,0,1,0,lombg001,George,1,40,4,0,39,0,4,14,ATL,4,0,0.103,0.125,0.228,0,2000,0.103,0
Karl,1,0,1,0,karls001,Scott,0,20,4,0,18,0,4,5,COL,4,0,0.222,0.3,0.522,2,2000,0.222,0
Suzuki,0,0,0,0,suzum001,Mac,0,7,1,0,7,0,1,2,KCA,1,0,0.143,0.143,0.286,1,2000,0.143,0
Anderson,1,0,0,0,andeb002,Brian,0,92,16,0,89,3,13,10,ARI,10,0,0.18,0.152,0.332,9,2000,0.146,2
Bottenfield,0,0,0,0,bottk001,Kent,0,23,2,0,23,0,2,4,PHI,2,0,0.087,0.087,0.174,3,2000,0.087,0
Sanchez,1,0,0,0,sancj001,Jesus,0,63,13,0,62,0,13,15,FLO,13,0,0.21,0.222,0.432,3,2000,0.21,0
Anderson,92,19,8,0,andeb001,Brady,2,628,213,5,521,26,130,101,BAL,85,0,0.409,0.366,0.775,5,2000,0.25,7
Henderson,88,4,4,0,hendr001,Rickey,5,525,128,1,429,14,98,74,SEA,78,2,0.298,0.362,0.66,3,2000,0.228,4
Giles,114,35,7,0,gileb002,Brian,5,694,332,13,565,37,176,67,PIT,97,7,0.588,0.428,1.016,0,2000,0.312,8
Hasegawa,0,0,0,0,hases001,Shigetoshi,0,1,0,0,1,0,0,0,ANA,0,0,0.0,0.0,0.0,0,2000,0.0,0
Alcantara,3,4,0,0,alcai001,Israel,1,48,26,0,45,1,13,7,BOS,8,0,0.578,0.333,0.911,0,2000,0.289,0
Brown,13,5,1,0,browb003,Brant,2,180,50,0,165,7,28,62,FLO,16,0,0.303,0.233,0.536,1,2000,0.17,1
Coffie,5,0,1,0,coffi001,Ivanon,0,68,19,0,61,4,13,11,BAL,8,1,0.311,0.279,0.59,0,2000,0.213,1
Palmer,66,29,4,0,palmd002,Dean,6,614,247,2,534,22,134,146,DET,81,2,0.463,0.332,0.795,0,2000,0.251,10
Moehler,0,0,0,0,moehb001,Brian,0,4,0,0,4,0,0,1,DET,0,0,0.0,0.0,0.0,0,2000,0.0,0
Magnante,0,0,0,0,magnm001,Mike,0,1,0,0,1,0,0,0,OAK,0,0,0.0,0.0,0.0,0,2000,0.0,0
Wells,0,0,0,0,welld001,David,0,6,1,0,6,0,1,2,TOR,1,0,0.167,0.167,0.334,0,2000,0.167,0
Hernandez,1,1,0,0,hernl003,Livan,0,108,27,0,107,3,21,14,SFN,17,0,0.252,0.204,0.456,9,2000,0.196,0
Winn,26,1,2,0,winnr001,Randy,2,192,48,0,163,5,40,24,TBA,34,0,0.294,0.354,0.648,2,2000,0.245,1
Hill,0,0,0,0,hillk001,Ken,0,5,1,0,5,0,1,0,CHA,1,0,0.2,0.2,0.4,1,2000,0.2,0
Evans,10,0,1,0,evant001,Tom,0,69,19,0,57,4,15,13,TEX,11,0,0.333,0.377,0.71,1,2000,0.263,1
Bonds,117,49,3,0,bondb001,Barry,4,611,330,22,484,28,147,74,SFN,66,4,0.682,0.437,1.119,0,2000,0.304,7
Guerrero,19,2,0,0,guerw001,Wilton,3,321,94,0,301,7,77,41,MON,66,2,0.312,0.299,0.611,6,2000,0.256,1
Woodward,10,3,0,0,woodc001,Chris,3,116,35,3,106,7,19,28,TOR,9,0,0.33,0.25,0.58,1,2000,0.179,0
Arias,16,2,3,0,ariaa001,Alex,4,186,44,2,164,9,29,28,PHI,18,0,0.268,0.258,0.526,3,2000,0.177,3
Elster,36,14,0,0,elstk001,Kevin,1,258,100,5,222,8,50,52,LAN,28,0,0.45,0.333,0.783,1,2000,0.225,0
Beltran,35,7,0,0,beltc001,Carlos,4,419,136,2,380,15,92,69,KCA,66,4,0.358,0.303,0.661,2,2000,0.242,4
Andrews,27,14,2,0,andrs001,Shane,0,224,91,1,194,5,44,60,CHN,25,0,0.469,0.326,0.795,0,2000,0.227,1
Fox,22,4,3,0,fox-a001,Andy,5,274,82,4,249,8,58,52,FLO,44,2,0.329,0.303,0.632,0,2000,0.233,0
Urbina,0,0,0,0,urbiu001,Ugueth,0,1,0,0,1,0,0,1,MON,0,0,0.0,0.0,0.0,0,2000,0.0,0
Guzman,0,0,0,0,guzmg001,Geraldo,0,25,0,0,25,0,0,13,ARI,0,0,0.0,0.0,0.0,3,2000,0.0,0
Dunston,6,12,3,0,dunss001,Shawon,3,237,105,0,226,11,54,47,SLN,29,2,0.465,0.266,0.731,4,2000,0.239,2
Paul,5,1,1,0,paulj001,Josh,1,81,30,0,75,3,20,17,CHA,14,2,0.4,0.321,0.721,2,2000,0.267,0
Bako,27,2,1,0,bakop001,Paul,1,252,68,10,223,10,50,63,HOU,37,1,0.305,0.31,0.615,1,2000,0.224,1
Grebeck,25,3,2,0,grebc001,Craig,4,272,99,0,244,19,71,33,TOR,49,0,0.406,0.36,0.766,1,2000,0.291,1
Dunwoody,8,1,1,0,dunwt001,Todd,4,203,49,0,188,9,37,42,KCA,27,0,0.261,0.227,0.488,2,2000,0.197,6
Menechino,20,6,1,0,menef001,Frank,1,171,66,0,148,9,37,44,OAK,21,1,0.446,0.339,0.785,1,2000,0.25,2
Holzemer,0,0,0,0,holzm001,Mark,0,1,0,0,1,0,0,0,PHI,0,0,0.0,0.0,0.0,0,2000,0.0,0
Alvarez,3,0,0,0,alvag001,Gabe,0,17,3,0,14,1,2,2,SDN,1,0,0.214,0.294,0.508,0,2000,0.143,0
Lunar,3,0,4,0,lunaf001,Fernando,1,76,13,1,69,1,12,18,BAL,11,0,0.188,0.25,0.438,0,2000,0.174,0
Jimenez,0,0,0,0,jimej001,Jose,0,6,2,0,6,0,2,2,COL,2,0,0.333,0.333,0.666,1,2000,0.333,0
Morris,65,3,2,0,morrw001,Warren,5,617,181,3,547,31,137,78,PIT,101,2,0.331,0.331,0.662,8,2000,0.25,3
Piatt,23,5,1,0,piata001,Adam,2,182,77,0,158,5,47,43,OAK,32,5,0.487,0.39,0.877,1,2000,0.297,0
Sexton,13,0,2,0,sextc001,Chris,1,121,25,1,105,4,21,12,CIN,17,0,0.238,0.298,0.536,2,2000,0.2,1
Ordaz,5,0,1,0,ordal001,Luis,1,124,25,0,115,2,23,10,KCA,21,0,0.217,0.234,0.451,4,2000,0.2,3
Kingsale,2,0,0,0,kingg001,Eugene,0,92,25,0,89,2,21,14,BAL,18,1,0.281,0.25,0.531,0,2000,0.236,1
